id,split,V,A,D,text,anger,disgust,fear,joy,sadness,surprise
201,train,3.0,3.1,3.0,Cher auction fetches double pre-sale estimates,0,0,0,45,0,21
202,dev,2.9,3.0,3.1,Stars scuffle on 'Grey's Anatomy',15,16,0,0,0,0
203,train,2.5,2.7,3.0,Probe under way in Yankee crash,2,0,14,8,55,0
205,train,2.64,3.09,3.0,Warner will not run in '08,0,0,0,0,33,3
206,train,2.67,2.67,2.67,Reid land deal under scrutiny,2,0,0,0,3,5
207,train,2.57,2.86,2.71,"Flooding washes out road to Valdez, Alaska",0,0,36,0,39,10
208,train,2.6,3.0,3.1,Briton admits U.S. bomb plot role,23,21,28,0,33,0
209,train,2.78,3.44,3.11,Commentary: Minutemen have a right to be idiotic,7,0,0,2,0,0
210,train,3.4,3.5,3.2,Madonna files adoption papers,0,0,0,30,0,16
211,train,2.56,3.22,3.0,Gunmen kill 9 at Iraqi TV station,28,31,69,0,58,0
212,train,2.7,3.1,3.3,Hastert sorry for scandal but not quitting,4,7,0,0,27,3
213,train,2.89,3.11,3.0,Ex-JonBenet suspect: Child porn case dropped,5,5,0,4,0,0
214,test,1.87,3.37,2.5,"Waste plant fire forces 5,000 to evacuate",26,6,30,6,66,0
215,train,1.62,3.75,2.75,Toddler died from E. coli tainted spinach,25,26,8,0,83,0
216,train,2.0,3.44,2.78,Disturbing finds in child sex raids,50,59,4,0,42,0
217,train,2.5,2.5,3.0,Magazine lists women who had abortions,40,27,0,0,33,14
218,train,3.1,3.2,3.0,"Pot smokers may avoid Alzheimer's, study says",0,0,4,10,0,66
219,train,3.11,2.89,3.22,Student starts white men's club on campus,7,29,13,0,33,19
22,train,3.3,3.6,3.1,Kidnapped AP photographer freed in Gaza,30,28,50,49,31,37
220,train,2.9,2.7,3.0,Kentucky wants to ban alcohol inhalers,0,0,8,5,0,16
221,test,3.2,3.0,3.0,Peter Pan flies into chapter two,0,0,0,25,0,26
222,train,3.4,3.3,3.1,Teen repellent inventor wins infamous prize,0,20,0,41,0,17
223,dev,2.91,3.0,2.82,"Cher's dress, car, bed have new owners",0,0,0,17,0,2
224,train,3.5,3.4,3.5,"Dow hits new record, eyes 12,000",0,0,0,49,0,0
225,train,3.0,2.67,3.11,Ex-Virginia gov not running for president,0,0,0,0,0,2
226,train,3.1,3.0,3.0,Yankee pitcher's pilot log found,0,0,0,0,0,9
228,dev,2.56,3.0,3.22,Dem leader's $1 million land deal under scrutiny,15,10,0,6,13,11
229,dev,2.5,2.83,3.33,"Dad locked up son, watched on TV, police say",4,23,0,0,28,0
23,train,2.9,3.0,3.2,"Bush Insists Troops Stay in Iraq, Predicts Midterm Victory",34,52,46,6,39,0
230,train,2.78,3.22,3.22,Navarrette: Minutemen have a right to be idiotic,3,0,0,6,13,5
231,train,2.7,3.1,3.0,"Pit bulls jump miniature pony, leave her bloody",4,33,26,0,37,0
232,train,2.3,3.3,2.7,Alaska town cut off from rest of state by flood,3,0,56,0,43,0
233,test,3.2,3.0,3.1,Trailblazing trio protects City by the Bay,0,0,0,29,0,6
234,train,3.1,3.0,3.2,Madonna files adoption papers in Malawi,0,0,0,44,0,17
235,train,2.7,3.0,3.0,'Dr. McDreamy' choked in 'Grey's' scuffle,0,0,24,0,49,20
236,train,3.78,3.56,3.0,"$10,000 poetry prize awarded",0,0,0,86,0,11
237,train,3.33,3.11,3.11,Las Vegas honour for tiger pair,0,0,0,77,0,36
238,dev,3.1,2.9,3.2,UK characters boosting box office,0,0,0,67,0,39
239,train,3.5,3.5,3.2,Cher items snapped up at auction,0,0,0,18,0,2
24,train,3.1,3.2,3.1,Hurricane Paul Weakens To Tropical Storm,0,0,34,33,0,37
240,train,2.29,2.86,3.0,Griffiths scorns Withnail 'play',12,35,0,4,3,0
241,train,3.33,3.17,3.33,Lily Allen wins web music award,0,0,0,93,0,17
242,train,2.89,2.67,3.11,Costner appeals in casino wrangle,55,0,0,0,15,3
243,train,2.43,3.0,3.0,Beyonce copyright claim rejected,10,0,0,0,0,2
244,train,3.0,2.82,3.0,Cohn gunman jailed for 36 years,13,0,10,27,21,0
245,train,3.56,3.22,3.11,Melua's deep sea gig sets record,0,0,0,54,0,6
246,train,2.0,3.5,2.33,Sri Lanka clashes kill 129 troops,21,0,26,0,75,0
247,train,2.0,3.44,2.78,Gunmen kill 11 in Iraq TV raid,50,33,43,0,76,0
248,train,2.5,2.88,2.75,Italy drops Sicily bridge plans,0,0,0,0,0,45
25,train,3.0,3.12,3.0,UK announces immigration restrictions,42,40,39,0,41,16
250,train,3.0,3.0,3.1,Pamuk wins Nobel Literature prize,0,0,0,89,0,10
251,train,3.1,3.0,3.2,Madonna adoption bid approved,0,0,0,48,0,29
252,train,2.6,3.2,3.0,Man admits UK-US terror bomb plot,33,43,61,0,33,0
253,train,2.22,3.44,3.44,Who are you calling fat?,0,16,0,0,12,0
27,train,2.4,3.1,2.7,Poison Pill to Swallow: Hawks Hurting After Loss to Vikes,0,8,23,0,26,0
28,train,3.0,3.14,3.0,Injured Marathon Winner Leaves Hospital,14,11,7,67,21,0
29,train,2.5,3.4,2.7,Hacker unlocks Apple music download protection,21,14,12,25,0,52
3,dev,3.5,3.4,3.3,Nigeria hostage feared dead is freed,18,0,52,66,20,65
30,train,2.5,3.0,3.17,Spanish journalist seized in Gaza,61,51,65,0,52,21
31,train,2.9,3.1,3.2,Sudan urges UN to replace its special envoy,12,6,0,0,0,16
32,train,3.3,3.2,3.2,Resolution approved for international games,0,0,0,45,0,15
33,test,3.22,3.22,3.11,Pair of Satellites Will Document Sun in 3-D,0,0,0,43,0,32
36,train,3.0,2.8,2.8,Did Viking Probes Miss Life on Mars?,11,0,6,0,10,41
37,test,2.7,3.2,2.9,Diplomat acknowledges US arrogance in Iraq,45,44,0,14,18,26
38,test,2.33,3.0,2.78,More Human Remains Found at Ground Zero,39,22,6,0,68,27
39,dev,2.67,3.0,2.89,How to Prevent Iraq From Getting Even Worse,31,39,67,0,33,0
4,dev,2.11,3.11,3.0,Bombers kill shoppers,66,39,94,0,86,0
40,train,2.5,3.4,2.9,Tensions as Hungary marks uprising,25,0,32,0,32,7
41,train,2.7,3.1,3.2,Stanford study warns of Internet addiction,0,13,23,0,9,3
42,train,3.0,2.78,2.89,No evidence of ice reserves on the moon,0,0,0,0,16,10
43,train,3.0,2.9,3.0,A Picture and A Thousand Words,0,0,0,0,0,0
44,train,2.36,2.91,2.82,Parachutist dies at bridge-jump festival,6,6,33,6,88,0
45,train,2.1,3.1,2.7,US Troops Killed In October In Iraq,46,39,41,0,77,0
46,train,3.0,2.8,3.0,"Chefs not counting calories, study finds",15,0,5,0,21,0
48,train,2.8,3.2,2.7,Perfect lives lose their focus,0,0,5,34,16,6
49,train,2.6,2.9,2.7,Bread-Heavy Diet Linked to Kidney Cancer,1,5,55,0,42,23
5,train,3.22,3.44,3.44,"Vegetables, not fruit, slow brain decline",0,0,25,26,2,46
50,train,3.2,3.0,3.1,Beating poverty in a small way,0,0,8,32,28,0
500,train,3.6,2.9,3.1,Test to predict breast cancer relapse is approved,0,0,15,38,9,11
501,train,2.3,3.1,3.0,"Two Hussein allies are hanged, Iraqi official says",24,26,16,13,38,5
502,train,2.9,3.1,3.0,Sights and sounds from CES,0,0,0,17,0,4
503,train,3.1,3.2,2.9,Schuey sees Ferrari unveil new car,0,0,0,46,0,31
504,train,2.6,2.9,2.9,Closings and cancellations top advice on flu outbreak,1,0,23,8,11,8
505,train,2.38,3.38,2.87,Trucks swallowed in subway collapse,8,0,28,0,57,7
506,train,3.14,3.29,3.0,Sarkozy letter surprises French cartoons hearing,0,0,0,0,0,53
507,train,2.89,2.78,3.0,"Building a memorial to a son, one child at a time",10,0,9,22,36,3
508,train,2.75,2.5,3.0,Lawmaker seeks iPod ban in crosswalks in New York,11,0,0,0,4,38
509,train,2.5,3.1,3.0,Diabetic waits months for eyeglasses,34,11,0,0,40,13
51,train,2.88,3.25,3.37,Israel insists on Lebanon overflights,39,31,4,0,33,0
510,train,2.7,3.0,3.4,Sudan tells United Nations envoy to leave in 72 hours,18,0,0,0,15,59
511,train,3.3,3.0,3.0,5000 years on but couple still hugging,0,0,0,53,0,65
512,train,2.9,3.1,3.0,Defense to challenge Russert's credibility,4,5,0,0,0,19
513,train,3.1,2.7,3.0,"Ozzy, a Hero for the hard-rocking masses",0,0,0,37,0,4
514,train,2.88,3.25,3.0,CIA leak trial summary,9,17,2,0,4,33
515,dev,3.4,3.0,3.1,Dance movie takes over No. 1,0,0,0,56,0,37
516,train,3.0,3.0,3.18,Asian nations urge Myanmar reform,0,0,0,17,0,19
517,train,3.2,3.1,3.2,"After Iraq trip, Clinton proposes war limits",8,0,8,53,13,25
518,train,2.2,3.1,2.9,7 dead in apartment building fire,14,2,47,0,86,10
52,test,2.7,3.2,3.2,Britain to restrict immigrants from new EU members,7,8,7,0,4,0
520,train,2.75,2.38,2.88,Carphone Warehouse's mixed signals,2,2,0,0,0,10
521,train,2.9,2.8,3.0,Democrats plot Bush troop increase censure,19,1,1,19,9,21
523,train,2.9,2.8,2.9,BB star Jackson denies Goody comments,7,8,0,0,0,2
524,train,3.3,3.0,3.2,Inter Milan set Serie A win record,2,0,0,50,0,9
526,train,3.5,3.2,3.3,Press sees hope in Mecca talks,0,0,0,60,3,16
527,train,2.7,3.0,2.8,Bears fan loses bet and changes name,2,13,0,2,17,33
528,dev,2.5,3.17,3.33,Global National Major child porn ring bust,46,64,0,42,31,27
529,train,2.9,2.8,2.8,'Human hair' clue in hunt for airliner,0,0,0,2,0,36
530,train,3.09,2.82,3.0,Johnny Depp to make movie of spy poisoning,0,0,0,40,8,17
531,train,2.6,3.3,3.0,Really?: The claim: the pill can make you put on weight,0,8,0,5,0,49
532,train,3.3,3.0,3.0,5 money makeovers,0,0,0,31,0,8
533,train,3.0,3.09,3.09,TBS to pay $2M fine for ad campaign bomb scare,25,32,45,11,28,43
534,test,3.2,3.1,3.1,"""Stomp the Yard"" has winning moves in its weekend debut",0,0,0,68,0,13
535,train,3.67,3.83,3.0,"Discovered boys bring shock, joy",0,0,3,55,0,56
536,dev,2.7,2.6,3.1,Bernhard set to leave Volkswagen,11,0,0,0,40,22
537,test,2.7,3.1,2.7,Pacers' Jackson misses gun hearing,14,10,24,2,3,21
538,train,3.3,3.1,3.0,Cases: when the simple solution is the right one,0,0,0,15,0,12
539,train,2.55,3.0,3.0,Two Muslim groups sue French newspaper International,40,8,0,7,26,36
54,train,3.5,3.7,3.1,Game on! London exhibition celebrates the history of video games,0,0,0,70,0,6
540,dev,3.3,3.4,3.1,Golden Globes on their way,0,0,0,63,0,0
541,train,2.6,3.2,3.0,"At New OZZFEST, Freedom Ain't Free",11,0,5,6,1,18
542,train,3.0,3.17,3.33,Federer handed tough Aussie draw,0,0,0,4,8,4
543,train,3.1,3.0,2.8,Protesters end strike as Nepal PM concedes demands,24,0,3,48,6,18
544,train,2.4,3.3,2.8,"Turner pays for Boston ""bombing""",17,0,30,2,0,16
545,dev,2.6,3.2,3.0,Two detained in body parts mailing,4,61,30,8,14,5
546,train,3.0,2.57,3.14,Essay: about that mean streak of yours: psychiatry can do only so much,8,0,6,10,20,17
547,dev,2.5,3.2,2.7,Hussein's niece pleads for father's life,18,19,17,0,53,12
548,train,3.0,2.78,3.0,Sarkozy heads for clash in cartoons row,30,13,8,0,2,9
549,train,2.3,2.8,3.0,Global web of suspects in child-rape download,55,54,0,0,36,13
55,dev,3.36,3.0,3.18,Making peace from victory over poverty,0,0,10,63,16,0
550,train,3.2,3.1,3.1,Blake defeats Moya to retain title,4,0,0,33,1,2
551,dev,2.4,2.8,3.2,"Storms kill, knock out power, cancel flights",3,9,82,0,60,0
552,test,2.2,2.8,2.7,Aquarium puts ailing beluga whale to sleep,1,0,0,7,67,12
553,train,2.3,3.0,3.2,"Microsoft, Sony, we have a problem",0,0,6,0,21,26
554,train,2.64,3.18,3.0,A police state? The issues,15,5,46,0,8,0
555,train,2.8,3.1,3.1,Move to ban iPods from crossing the street,17,0,0,13,11,20
556,dev,3.4,3.2,3.2,India's Taj Mahal gets facelift,0,0,0,65,0,23
557,train,3.0,2.8,3.1,Cheney to Congress: Can't run Iraq war by committee,47,4,26,0,21,6
559,test,3.2,2.7,3.0,Fortune: Looking beyond the iPhone,0,0,0,36,0,24
56,train,2.1,3.0,2.8,Marine killed in fighting west of Baghdad,24,0,44,0,50,0
560,train,2.9,3.3,3.0,Really?: The claim: the back seat of a car is the safest place to sit,0,0,6,23,0,44
561,train,2.7,2.8,3.0,Vaccine mandate upsets legislators,17,8,11,13,7,5
562,test,3.0,2.83,3.0,News analysis: Iranian boast is put to test,17,7,28,2,1,2
564,train,3.3,3.3,3.2,Virtual 'American Idol' hits right notes,0,0,0,44,0,25
565,train,2.3,3.4,2.9,"Iraq car bombings kill 22 People, wound more than 60",32,27,84,0,95,20
566,train,3.4,3.3,3.1,'Stomp' steps to No. 1 at box office,0,0,0,60,0,19
567,train,3.4,3.2,3.2,Google executive acts as goodwill envoy,0,0,0,50,0,29
568,train,2.0,3.33,2.67,Filipino woman kidnapped in Nigeria,32,15,77,0,50,9
569,train,3.12,2.88,3.38,"Seahawks, Bears vie for shot at NFL title",0,0,8,32,0,5
57,train,3.1,3.2,3.2,Scientists create first cloaking device,0,0,0,17,0,17
570,train,2.89,3.0,3.11,Brown not buried as estate issues loom,6,17,0,0,41,23
571,train,3.12,3.12,3.0,Will Rob Cohen Direct Third 'Mummy'?,0,0,0,32,0,35
572,train,3.4,3.0,3.1,EU will urge China to go green,8,0,5,34,3,12
573,train,3.2,2.9,3.1,17th-Century Remedy; 21st-Century Potency,0,0,0,0,0,14
574,train,3.09,3.09,3.27,Forecasters expect toasty 2007,13,0,33,20,23,16
575,train,3.2,3.0,2.9,'Sunshine' Goydos wins Sony open,0,0,0,75,0,10
576,train,2.0,3.2,2.7,Teacher charged with sex assault,52,87,18,0,23,25
577,train,3.1,3.0,3.1,Merck: Gardasil may fight more strains,9,0,19,21,14,16
578,train,2.5,3.25,2.62,"Mountain glaciers melting faster, United Nations says",15,10,49,0,41,12
58,test,3.22,3.44,3.11,Amateur rocket scientists reach for space,0,0,0,12,0,9
580,train,3.4,3.0,3.1,Bananaconda inventor is top poet of kids,0,0,0,63,0,24
582,train,2.7,3.2,2.9,Israelis retaliate after attack by Lebanese Army,48,13,53,0,40,0
583,train,2.4,3.1,3.0,Deadly bird flu confirmed in British Turkeys,2,1,70,0,36,24
584,train,2.8,2.9,2.9,Too little sleep may mean too fat kids,0,12,7,0,21,57
585,dev,1.8,3.5,2.4,Bathing mom awakes to find baby dead,2,0,32,0,93,46
586,train,3.1,2.7,2.8,Visitors to Eiffel Tower climb to record in 2006,0,0,0,43,0,40
587,train,3.6,3.2,3.2,"More sleep, healthier slimmer children",0,0,0,47,0,56
588,train,3.0,3.2,2.9,Queen battles Bond for Baftas,2,0,11,30,2,16
589,train,2.25,3.25,3.25,"Walters on Trump: 'Poor, pathetic man'",23,25,0,0,28,12
590,train,3.0,3.0,2.8,"Ice storm smacks roads, power",7,10,75,0,29,2
591,train,2.5,3.25,3.0,Iran says it will strike US interests if Attacked,52,13,67,0,22,22
592,train,3.1,3.1,3.1,Palestinian factions to resume talks,0,0,0,41,2,26
593,train,3.28,3.29,3.29,Study: men's sweat triggers high sexual arousal in women,0,2,0,8,0,73
595,test,2.5,3.17,2.83,Russia plans major military build-up,27,15,75,17,22,22
596,train,2.6,3.1,2.9,Archaeologists find remains of couple locked in a hug,0,0,0,43,16,79
597,train,3.12,3.12,3.12,Stenson defends his title at Dubai,0,0,0,45,0,8
598,test,3.0,2.78,2.89,Taking the plunge,0,0,9,0,3,2
6,train,3.3,2.8,3.1,PM: Havana deal a good experiment,0,0,0,34,0,28
600,train,2.88,2.88,3.38,Man rides stationary bike for 85 hours,0,0,0,18,0,87
601,train,2.5,3.0,2.9,Ice storm coating Midwest,14,2,51,0,25,23
602,train,2.89,2.89,2.89,A Mistrial for Lieut. Watada,15,15,0,0,0,15
604,train,3.0,2.7,3.1,ASEAN talks end on energy-security,0,0,0,11,4,0
605,train,2.6,3.1,3.0,"Iraqi death toll exceeded 34,000 in 2006, United Nations says",27,17,33,0,96,22
606,test,2.8,3.1,3.3,Israel intensifies military flights over Lebanon,29,15,60,0,40,8
607,test,3.4,3.3,3.3,New gadgets galore at tech show,0,0,0,43,0,27
608,train,1.9,3.0,2.5,Another death at Georgia Aquarium,0,0,17,0,79,6
609,train,2.88,3.25,3.0,US to urge Nato Afghan spring offensive,42,14,54,0,33,0
61,test,2.56,3.22,3.0,Israel admits using phosphorous shells in Lebanon,54,47,6,0,59,16
610,train,2.7,3.2,2.8,UK letter bombs may be from extremist drivers,44,8,78,0,38,8
612,train,3.0,3.0,3.1,Federer overcomes a ragged start,0,0,0,47,2,5
613,train,2.8,3.4,3.2,Rowdy fans ejected from the Open,21,17,4,5,17,4
614,train,3.5,3.3,3.3,Terai protesters hail 'historic' victory over government,28,0,3,36,0,26
615,train,2.0,3.5,3.1,Anger at release of two held over beheading plot,70,25,18,0,22,10
616,train,3.0,3.1,3.2,Bush adamant on troops to Iraq,58,16,20,0,35,0
617,train,3.0,2.9,2.8,Bebe Neuwirth gets to 'wiggle again',5,0,0,43,0,24
618,train,2.9,3.1,2.9,Beckham to L.A.: For the game not fame,0,0,0,20,0,16
619,train,3.0,3.09,3.18,Sleep more to fight childhood obesity,0,2,12,8,0,26
62,train,2.25,3.37,2.62,4th person dies after receiving flu shot,39,0,56,0,57,0
620,train,2.2,2.9,3.0,Abbas rejects temporary state,26,9,11,2,31,18
621,test,2.5,3.2,2.9,Investigation of child porn site hits 77 nations,54,73,8,4,39,17
622,train,2.71,3.0,2.57,Sleuths close in on Odysseus home,0,0,3,23,2,26
623,dev,3.0,2.7,3.2,Variety: Johnny Depp to make movie of spy poisoning,0,2,8,13,4,19
624,test,2.25,3.62,2.5,Ice storm cripples central U.S.,23,4,46,0,44,14
625,train,3.0,2.75,3.0,Park stars as United maintain lead,0,0,0,43,0,9
627,train,3.2,3.1,3.1,India's famous landmark gets facelift,0,0,0,50,0,26
628,train,3.0,2.5,2.88,Joseph Wambaugh's new start,0,0,0,33,0,1
629,train,1.8,3.1,2.4,Participant in water-drinking contest dies,1,0,3,0,94,30
63,train,2.8,3.1,3.1,Police and shoppers targeted in growing Iraq violence,45,38,75,0,53,0
630,train,2.9,3.1,3.3,Apple drops bombshell with iPhone,0,0,7,37,11,38
632,train,3.1,3.1,3.1,"Shiite fighters arrested in crackdown, Iraq says",34,16,44,27,30,17
633,train,3.0,3.2,3.2,"Rio De Janeiro journal: drawing lines across the sand, between classes",16,14,2,2,26,4
634,test,3.0,2.9,2.9,Models' health guidelines -- will they help?,0,0,7,11,6,24
635,test,3.1,3.1,3.1,Stepping back in time at ski resort,0,0,0,33,1,17
636,train,2.5,3.2,2.9,Test cricketer jailed over killing,32,14,22,8,37,8
637,dev,3.4,2.9,3.0,Walnuts 'combat unhealthy fats',0,4,1,37,11,35
638,train,2.9,3.3,2.9,Apple to Vista upgraders: 'Wait',0,0,0,1,13,22
639,train,2.4,2.9,2.9,Injured Sarwan to miss one-dayers,7,4,2,0,50,8
64,train,3.38,3.38,3.25,Scientists discover miracle in the depths,0,0,3,21,0,47
640,train,2.2,3.8,3.3,Firms on alert for letter bombs,17,9,71,0,16,16
641,train,3.1,3.3,3.3,Studios sign off on movie downloads,3,0,5,6,11,16
642,train,3.27,3.0,3.09,Asif returns with four-wicket haul,0,0,0,43,0,12
643,dev,3.0,2.9,3.1,"Bush authorized Iranians' arrest in Iraq, Rice says",47,33,19,0,38,17
644,test,2.3,3.1,2.6,Porn ring scandal reaches Australia,46,60,6,0,43,20
645,train,2.7,3.1,3.0,Deputy health minister arrested in US-Iraqi raid,16,8,17,0,58,19
646,train,2.3,3.0,2.9,Senator Carl Krueger thinks iPods can kill you,6,0,33,0,25,51
647,train,3.4,3.0,3.0,"Finally, Senate okays anti-terror bill Manila",3,0,17,42,12,4
648,train,2.13,3.62,3.12,Somalia declares state of emergency,10,0,80,0,29,31
649,train,3.3,3.2,3.0,Matt shines with his Alpine finish,0,0,0,72,0,3
65,train,3.0,2.9,3.0,Doctors Seeing Patients Who Think They're Internet Addicted,0,0,0,9,16,12
650,train,2.8,3.0,3.2,BP CEO Browne to step down in June,6,3,0,13,37,7
651,train,3.1,3.3,3.3,An iPhone by any other name? Surely not,0,3,0,13,0,33
652,train,2.2,2.8,2.8,Life in Gaza steadily worsens,17,13,53,0,70,0
653,train,3.1,3.1,3.0,The energy challenge | Exotic visions: how to cool a planet (maybe),5,3,26,18,17,36
654,train,3.4,3.2,3.3,"Easy ways to (really) save $400,000",0,0,0,45,0,31
656,train,3.0,2.9,3.0,Findings: Can humanity survive? Want to bet on it?,1,0,42,1,10,27
657,train,2.7,3.2,2.9,Iran steps up production of weapons-grade uranium,28,10,79,0,27,23
658,train,3.0,3.0,2.8,Rig-threat cargo ship towed ashore,0,0,37,10,19,11
659,train,2.5,2.7,3.0,Palestinians say clashes hurt their cause,32,2,26,0,46,8
66,test,3.2,3.2,3.1,China launches two satellites into orbit,0,0,0,30,0,6
660,train,3.1,3.2,3.1,Male sweat can raise hormones,0,7,0,8,0,62
661,train,2.2,3.3,2.8,Vital Signs: Hazards: Antidepressant linked to fractures in older people,5,0,26,0,34,55
662,train,2.6,3.1,3.1,Peron held over '70s rights abuses,31,25,8,13,45,8
663,train,3.0,2.8,2.9,Space life search turns to TV,0,0,0,18,0,33
664,train,2.7,3.3,3.3,"Super Bowl ads of cartoonish violence, perhaps reflecting toll of war",16,15,25,15,45,27
665,train,3.0,3.0,3.0,YouTube told to drop celeb sex video,7,23,9,14,15,24
666,dev,3.0,2.6,2.9,Beckham and Posh and more athlete-celebrity couples,0,0,0,38,0,0
667,train,3.4,2.8,3.0,City sets up ice storm shelters,4,0,55,24,17,3
669,test,2.5,2.8,3.1,Review: 'Alpha Dog' misses the point,0,3,0,0,17,4
670,train,2.62,3.37,3.25,Republicans plan to block Iraq debate,60,17,0,0,37,7
671,train,3.0,2.75,3.0,Mixed reaction to China's Africa push,10,2,6,0,2,24
672,dev,3.0,2.7,2.8,Snowed in the Canadian Rockies,0,0,8,21,11,6
673,train,3.0,3.14,3.0,"Skip the showers: male sweat turns women on, study says",0,12,0,12,0,69
674,train,3.1,3.1,3.0,Gently Weeps' lyrics sheet up for sale,0,0,1,44,8,15
675,train,3.4,2.8,2.8,Canete wins inaugural Joburg Open,0,0,0,70,0,7
676,train,3.2,3.6,3.4,Rights group halts violent Nepal strikes,25,5,36,46,22,11
677,train,2.7,2.9,2.9,Real suffer Carlos injury setback,4,0,7,0,47,13
678,train,2.5,3.2,2.6,Astronaut may have buckled under stress,0,0,21,0,43,21
679,train,2.22,3.22,2.56,Gunmen abduct Filipino woman in Nigeria,32,15,58,0,51,16
68,train,2.57,3.29,2.71,Hurricane Paul nears Category 3 status,0,0,68,0,23,6
680,train,3.2,3.2,3.1,NFL team's fan of the year: 'Flag Lady',0,0,0,50,0,21
681,train,3.0,2.9,2.9,No 10 rejects police state claim,11,0,3,0,11,22
682,train,3.12,2.75,3.12,Malaysian AirAsia X to fly in July,0,0,0,39,0,14
683,test,2.2,3.1,2.7,10 kidnapped at Nigeria oil base,19,7,69,0,46,8
684,train,3.1,3.2,3.0,Guy sweat is babe magnet,0,6,0,29,0,69
685,train,3.37,3.37,3.25,Township tourism booming in South Africa,0,0,0,82,0,32
686,train,2.71,2.86,3.0,'Alpha Dog' misses the point,0,3,0,0,17,18
688,test,3.1,2.8,3.1,"'Grey's,' 'Pirates' lead People's Choice",0,0,0,38,0,6
69,train,2.5,3.3,3.3,"Russian ship sinks, 18-member crew missing",5,0,60,0,71,0
690,train,2.18,3.46,2.82,Now it's official: Iraq's a mess,27,39,23,2,62,19
692,train,1.88,2.88,2.5,James Brown's 5-year-old son left out of will,7,1,16,0,33,46
693,train,2.1,3.1,2.9,Two men killed by London tube train,6,5,41,0,79,20
694,train,2.8,3.0,3.0,US millions fail to buy influence in deadly Gaza power play,18,18,23,6,43,13
695,train,3.0,2.88,3.0,PLO ministers agreed upon in Mecca,0,0,8,37,0,12
696,train,2.43,3.0,3.0,Squadron apologies over 'friendly-fire' death,13,35,26,0,49,13
699,test,3.0,2.86,2.86,SPACE.com: Black hole triplets spotted,0,0,5,4,0,62
7,test,3.44,3.22,3.22,Kate is marrying Doherty,0,0,0,71,0,41
70,train,2.9,3.2,3.1,Iran's president urges higher birth rate,0,1,0,2,0,13
700,dev,3.1,3.0,3.1,Vaccines: Mandate or choice?,0,0,5,1,1,6
701,train,2.4,3.0,2.6,"Congolese soldiers riot, loot over pay issue",55,17,46,0,43,0
702,train,3.0,2.71,2.86,Commodities lead Europe higher,0,0,0,64,0,16
703,train,2.9,3.0,3.0,Ingredient in male sweat raises women's hormone levels,0,12,0,17,0,54
704,dev,3.2,2.9,3.3,Goetschl ends Austrian win drought,0,0,0,56,0,6
705,test,2.6,3.1,2.7,Doomsday Clock ticking away,0,0,43,19,16,0
706,train,2.8,3.3,3.2,Troops massing around Somali town,22,0,88,0,27,0
707,train,2.5,3.0,3.12,Tariq Ramadan has an identity issue,0,0,2,0,2,32
708,train,2.78,3.11,3.11,Peretz orders IDF to respond with force to north border attacks,52,7,50,0,27,9
709,train,2.1,3.2,2.1,Trains crash near Thai resort town,2,0,62,0,90,10
71,train,3.5,3.4,3.1,Apple set for massive market gains,0,0,0,26,0,6
710,train,3.0,2.9,3.0,"Hamas, Fatah return to unity gov't talks in Mecca",2,0,4,37,6,25
711,dev,3.2,3.0,3.2,Pats' fourth-quarter rally finishes Chargers,0,0,0,35,5,6
712,train,2.0,3.2,2.7,7 Die As US Helicopter Crashes in Iraq,12,4,41,0,94,4
713,train,1.9,3.4,2.6,Millionaire secret Santa dies,0,0,0,2,75,14
714,train,3.14,3.43,3.0,Morrissey may cheer up Eurovision,0,0,2,61,0,10
715,train,3.0,2.83,3.0,Christian values guide Dungy and the Colts,0,0,0,27,0,13
