id,split,V,A,D,text,anger,disgust,fear,joy,sadness,surprise
716,train,2.4,3.8,3.1,Israeli woman's tirade spurs PM outrage,71,29,13,0,13,2
717,train,3.0,2.9,3.0,Passing exchange becomes political flashpoint,4,0,4,0,3,0
718,train,2.7,3.2,3.0,Police probe 2 church fires half mile apart,0,2,48,0,50,6
719,train,2.2,3.2,3.2,Italy to try US soldier for agent's Iraq death,64,7,2,8,38,10
72,train,2.7,3.1,3.0,Tumor Types May Explain Survival Rates for Cancer,0,0,9,14,24,6
720,train,3.0,3.0,3.12,Depp to star in spy poisoning film,0,0,10,35,10,19
721,dev,3.0,2.88,2.88,'24's' Jack Bauer returns,0,0,0,40,0,3
723,train,2.75,2.5,3.37,"Even before its release, world climate report is criticized as too optimistic",28,17,33,0,22,15
724,train,2.63,3.25,2.62,"Second hanging also went awry, Iraq tape shows",19,38,27,0,54,5
725,train,3.14,3.28,3.14,Howell takes one shot lead in Sony Open,0,0,0,47,0,8
726,train,2.9,3.0,2.9,Psych checks reviewed after astronaut's crack-up,2,0,17,2,44,31
727,train,2.3,2.6,2.5,"Pap Test, a mainstay against cervical cancer, may be fading",3,0,35,12,36,45
728,train,3.1,3.1,3.3,Martins leads Newcastle fightback,4,0,0,29,1,6
729,train,3.33,2.89,3.33,PS3 pricey but impressive,0,1,0,44,0,12
73,train,2.6,3.0,2.9,Routine mission turns into hunt for missing comrade,3,0,16,0,26,20
730,train,3.0,3.1,2.8,Pluto's revenge: 'Word of the Year' award,4,1,3,49,3,4
731,train,3.0,2.8,3.1,European Space Agency,0,0,0,2,0,0
732,train,2.0,3.3,3.1,Hackers strike at key Internet servers,38,23,36,0,18,22
733,train,3.1,3.3,3.2,Hussein co-defendants executed,13,19,23,5,62,2
735,train,3.64,2.91,3.09,Blissing out in Ojai,0,0,0,63,0,0
736,train,2.38,3.25,2.88,"Houston, she's got some problems",0,0,8,0,33,15
737,train,3.7,3.2,3.1,Amazon.com has 'best ever' sales,0,0,0,82,0,18
738,train,2.2,3.4,2.7,Hackers attack root servers,53,26,36,0,16,19
739,train,3.1,2.9,3.0,Video games can improve your vision,0,0,1,42,0,51
740,train,2.5,3.0,2.88,Internet attacked! (Did anyone notice?),11,17,35,0,7,54
741,train,3.3,3.0,2.9,"In Washington, contractors take on biggest role ever",0,1,0,25,0,29
742,train,2.22,3.56,2.89,Floods force Malaysia evacuations,5,1,77,0,79,3
743,train,3.0,2.62,3.12,"On MySpace, girls seek friends, boys flirt",0,20,4,12,1,25
744,train,2.25,3.38,2.88,Tests of drug to block H.I.V. infection are halted over safety,11,2,48,7,39,31
745,train,2.9,2.9,2.9,Zoo polar bear to have root canal,0,0,17,10,26,26
746,train,3.45,2.89,3.11,Europe take big Royal Trophy lead,0,0,0,55,0,12
747,train,3.0,2.8,3.0,Israel to install cameras to show live Mughrabi footage,1,4,8,23,12,17
748,train,2.91,3.18,3.18,'We lit our last candle yesterday',2,0,10,0,32,0
749,train,3.2,3.1,3.3,Google buys YouTube for $1.65bn,0,0,0,13,0,43
75,dev,3.2,3.2,3.1,Tailors and housewives busy as Muslims celebrate Eid,8,0,0,54,21,0
750,train,3.0,2.9,3.1,PSP number one Sony platform in Japan,0,0,0,32,0,15
751,train,3.0,2.6,2.8,England include Giles in WC squad,0,0,0,21,0,1
752,train,2.7,2.9,2.9,Beckham 'won't play again for Real',0,7,0,0,29,18
753,test,2.9,3.1,3.2,Eight years for Damilola killers,38,23,29,35,43,3
754,train,2.62,3.12,3.12,PC World editor slain at California home,14,10,51,0,77,4
755,train,2.67,3.17,3.5,Hands on 'Doomsday Clock' move forward,12,7,36,17,20,10
756,train,2.71,3.0,2.71,Zach Braff says he has 'mild depression',0,0,3,0,32,8
757,train,2.5,2.8,2.9,Investigation of child porn site hits 77 nations USA Today,46,58,28,0,47,32
758,dev,2.6,3.3,2.8,Science panel calls global warming unequivocal,18,0,48,17,45,6
759,train,4.33,4.22,3.67,News Baby pandas! Baby pandas! Baby pandas!,0,0,3,70,2,29
76,train,3.78,3.22,3.56,Active peace brings the promise of development,0,0,0,87,0,0
760,train,3.2,3.3,3.4,Get ready for the earnings,0,0,0,59,0,0
761,train,2.7,3.0,2.5,Germany agonizes over a brain drain,9,0,17,0,51,2
762,train,3.1,2.8,3.1,Iran and Nicaraguan leaders meet,3,2,17,22,10,12
763,train,2.86,3.0,2.86,Secret hotels in Irish countryside,0,0,2,3,0,43
764,train,3.71,3.29,3.29,Fine wines in British Columbia,0,0,0,19,0,3
765,train,3.37,3.25,3.25,Philippine president welcomes Senate approval of anti-terror bill,2,0,10,54,4,3
766,dev,2.0,3.3,2.8,"Small jet crashes on takeoff, killing 2",1,0,52,0,94,3
768,train,3.8,2.6,3.2,Travel+Leisure: Next island hot spot: St. Lucia,0,0,0,57,0,0
769,dev,3.11,3.22,3.22,Real Mallorca rock leaders Sevilla,0,0,0,32,0,0
77,dev,2.8,3.1,3.1,Abbas condemns Israeli massacre in northern Gaza Strip,70,74,70,0,51,0
770,train,2.7,3.0,2.9,Iran's boast on uranium enrichment is put to test,8,5,62,0,3,18
771,train,2.7,2.9,3.0,"Personal health: for teenagers, the car is the danger zone",0,2,47,0,21,27
772,train,3.25,3.12,3.12,Bird watchers flock to see rare owl,0,0,0,49,0,37
773,train,2.7,3.1,2.9,Eye on cosmos is lost to short circuit on hubble,2,0,4,1,59,8
774,train,1.86,2.86,2.29,Too young for this: facing cancer under 40,19,0,39,0,80,22
775,train,3.0,3.0,3.17,Unilever group names new chairman,0,0,2,29,0,6
776,train,2.44,3.22,2.89,Minister slams airlines on carbon,31,5,6,0,7,0
777,train,3.37,2.88,3.12,Rare optimism as North Korea talks reach crossroads,2,3,5,52,29,4
778,test,2.1,3.5,3.0,Man beheaded in southern Thailand,4,23,47,0,88,9
779,train,2.6,3.1,2.9,China's 'nightmare scenario',0,0,65,0,0,16
78,test,1.57,3.0,2.57,"Bangladesh ferry sinks, 15 dead",24,0,16,0,85,0
780,train,3.11,3.11,3.22,Annual diving contest in South Korea proves a chilly challenge,0,0,10,2,0,17
781,train,2.4,3.3,2.9,Blair says he regrets delays in British soldier's inquest,3,5,1,10,47,0
782,test,3.29,2.86,3.14,Iraqi forces detain official suspected in Shia conspiracy,38,3,39,31,2,7
783,train,3.3,3.0,3.2,Wellcome awards anti-fat research,2,2,2,49,0,13
784,train,3.2,3.3,3.0,Fingers crossed for North Korea,1,1,8,13,6,5
785,train,3.12,2.75,3.37,"No intention of war with Iran, US says",4,3,9,30,1,7
786,train,2.67,3.22,2.67,What Newsom faces in aftermath of scandal,10,13,20,0,10,2
787,train,3.1,2.8,3.1,Maggie Gyllenhaal's Globes babysitter: Mom,0,0,0,33,0,4
788,train,2.3,3.2,2.7,"As inflation soars, Zimbabwe economy plunges",8,7,12,0,58,0
789,train,1.71,3.14,2.57,Pledge: I was abused in frat hazing,22,48,27,0,34,0
79,train,3.2,3.2,3.2,Bucs find a new kick in life,0,0,0,20,0,17
790,train,2.3,3.4,2.5,Experts: Fear likely shackled boy,0,0,57,0,26,13
791,train,2.83,2.83,3.0,What's behind the chopper crashes in Iraq,9,0,51,0,38,8
792,train,2.6,3.1,3.0,"Freed Muslim terror suspect says Britain is ""police state""",17,21,61,0,12,0
793,train,2.8,2.8,2.9,Blair apologises over friendly fire inquest,6,1,12,12,43,4
794,train,3.14,3.0,3.0,Depp 'to make Litvinenko movie',0,1,3,36,1,6
795,train,2.75,3.0,2.75,Why gas follows oil up but not down,7,7,5,0,6,32
796,test,3.0,3.0,3.0,"'Cravings' still there, sez Tara",0,0,0,17,8,5
797,train,2.78,3.22,3.0,Bill would strip convicted legislators of pensions,26,4,4,2,27,6
798,train,2.5,3.12,2.63,Bears watch as lead slips away,0,4,0,0,36,0
799,train,3.0,3.11,3.0,"In clue to addiction, brain injury halts smoking",0,0,11,4,15,47
8,train,3.2,3.3,3.0,NASA revisiting life on Mars question,0,0,0,23,0,32
80,dev,3.0,2.8,3.0,Google to unveil election mashup,0,0,0,10,0,16
800,train,3.2,2.8,3.1,"In rigorous test, talk therapy works for panic disorder",0,0,26,55,4,34
801,train,3.14,2.29,3.29,Rice: U.S. won't pull plug on Iraq,8,3,0,16,7,4
802,train,2.9,3.1,2.9,"On road to Kosovo independence, a warning: go slow",9,0,32,2,9,1
803,train,2.9,3.0,3.1,Mistrial for officer who refused to go to Iraq,21,4,13,9,27,6
804,train,2.8,2.9,2.7,Rebels to join Nepal parliament,24,0,15,20,0,38
805,train,2.71,3.14,3.0,"EMI warns on profits, boss goes",5,2,20,0,17,6
806,train,2.7,3.2,2.9,Subway collapse caught on camera,0,0,48,0,54,23
807,dev,3.13,3.5,3.0,Stinky but true: men's sweat is made for love,0,18,2,22,0,57
808,train,3.2,3.2,2.9,"POLITICS-US: reprieve for officer who denounced ""Immoral War""",12,14,13,31,28,13
809,train,2.89,3.11,3.11,Hunters stalk world's tallest trees,14,0,10,14,30,10
81,train,2.0,3.33,3.0,Police warn of child exploitation online,52,64,50,0,43,0
810,train,2.7,3.0,2.9,Fuel spill may lead to missing jet,4,0,47,7,34,12
811,train,2.22,3.33,3.11,"Sri Lanka floods displace 60,000",14,0,39,0,80,3
812,train,2.67,2.89,3.0,"Justin Timberlake, Cameron Diaz announce split",0,0,12,0,76,9
813,test,2.4,3.4,2.9,Iran to hit US interests if attacked,42,3,54,0,22,7
814,train,3.0,2.9,3.0,Israel says hopes to keep Lebanon border calm,10,4,20,39,4,15
816,train,2.1,3.1,2.9,Two Palestinians killed near fence,20,7,38,0,87,3
818,train,2.11,3.0,3.11,"A star dies, a family feud is born",12,20,15,18,62,4
819,train,2.25,3.25,3.37,"Carter was a disaster, said Ford",40,25,0,0,36,19
82,train,3.0,3.4,3.2,Breast Cancer Awareness is Important,0,0,31,0,12,0
820,dev,3.18,2.91,3.09,Super Bowl MVP Manning insists he's one of the guys,0,0,0,9,0,6
821,train,2.73,2.73,3.18,Personal health: the importance of knowing what the doctor is talking about,0,0,14,0,9,6
822,train,3.0,3.1,3.0,Israel's Peretz urges halt to contentious Jerusalem construction,34,7,19,0,24,16
823,train,2.33,3.0,3.22,Peter Jackson will never work for me again,38,22,0,0,31,9
824,dev,3.2,3.0,3.2,U.S. keeps Iran options open,11,8,19,28,4,9
825,train,3.3,3.1,3.1,European shares hit fresh highs,0,0,5,59,0,15
827,train,3.0,2.86,3.0,Looking beyond the iPhone,0,0,4,11,0,14
828,train,2.56,3.22,2.89,Freed kidnap suspect: my terror at police raid,28,0,78,8,17,15
829,train,3.1,3.1,2.9,"Far away, Super Bowl's losers will be champs",0,0,0,56,15,3
83,train,2.3,3.6,3.5,Hungary police tackle violent protestors,18,0,16,3,27,0
830,train,2.14,2.71,2.72,Woman dies after water binge,9,3,21,0,92,36
831,train,3.46,3.27,3.18,Mancuso sparks U.S. celebrations,0,0,0,72,0,17
832,test,3.0,3.0,3.3,ASEAN urges North Korea resolution,5,0,17,13,0,9
833,test,2.8,3.1,3.1,Late penalty costs Roma the points,2,0,7,0,27,12
834,dev,2.4,3.2,3.0,Mistrial declared in teacher-student rape case,34,46,15,0,47,33
835,dev,3.2,3.2,3.0,'Bookworm Adventures' wordsmith's joy,0,0,0,76,0,5
837,train,3.43,3.29,3.14,iPod good for video games,0,0,0,37,0,18
838,test,3.5,3.4,3.3,Review: virtual 'American Idol' hits right notes,0,0,0,38,0,17
839,train,2.38,3.0,2.75,Leo battles himself,0,0,6,27,4,19
84,train,3.5,3.3,3.1,Three drivers had reason to be proud in Brazil,0,0,0,44,0,0
840,train,2.57,3.14,3.29,Attorneys point fingers in fight between Ryan O'Neal and son,46,15,24,0,27,4
841,test,3.0,2.89,3.11,John Grisham set for court drama,14,5,21,0,18,20
842,dev,2.9,2.8,3.1,"Bill Gates and Craig Mundie: vista is Secure, employees are not",8,0,9,0,9,22
843,train,2.75,3.12,3.0,Iraqis fault delayed U.S. plan in attack,34,19,29,2,17,24
844,test,2.2,3.5,3.2,Boy Scouts blamed for starting wildfire,30,7,40,0,17,18
845,train,2.8,3.1,3.3,China urges UN action on N Korea,26,3,31,0,0,12
846,train,2.12,3.12,3.12,"Scorpion on a plane, a pantful of pain",6,2,49,0,13,14
848,train,3.22,3.0,3.22,Mbeki on the big visit from the Chinese,0,0,3,18,0,19
849,dev,3.0,2.9,3.1,French right nominates Sarkozy,0,0,13,25,5,7
85,train,2.55,3.09,3.18,Celebrities Protest Malibu Gas Facility,25,0,0,27,27,0
850,train,2.4,3.0,3.2,"Israeli, Lebanese clash on border",38,10,49,0,26,4
851,train,2.4,3.3,2.8,North Korea claims nuclear test,29,3,63,0,19,24
852,train,3.3,3.2,2.8,Talks begin on Somalia peacekeepers,7,1,12,57,12,14
853,test,3.18,2.73,3.09,Action games improve eyesight,0,0,0,33,0,47
854,dev,3.0,2.89,3.11,"A small part of the brain, and its profound effects",0,0,12,1,6,24
855,train,2.62,3.13,3.12,IDF shells Lebanese Army positions across northern border,17,11,53,0,23,4
856,train,2.71,3.0,2.86,Thailand: missing 25 years after taking wrong bus,5,0,11,0,48,40
857,dev,2.8,3.2,3.1,Ballerina sparks anti-fascist row,34,17,31,17,16,24
858,train,3.22,3.44,3.44,Internet boom in China is built on virtual fun,0,0,4,63,0,32
859,test,3.2,3.1,3.0,Review: PS3 pricey but impressive,0,0,0,41,5,9
86,train,3.0,2.78,3.33,Lebo: A life lived on the edge,0,0,0,0,0,0
860,train,3.2,3.3,2.9,Machinery orders drive Asia upward,0,0,0,52,0,15
861,train,2.0,3.44,3.0,'Lost's' Fox: 'I'm a liar and a cheat',20,47,14,0,18,22
862,train,2.56,3.33,3.0,Russia to strengthen its military muscle,8,0,60,8,14,14
863,train,3.09,2.91,3.09,"At Libby trial, Russert of NBC gives and gets",0,0,12,0,7,7
864,train,3.0,3.1,3.1,North Korea ready to discuss first steps to nuclear resolution,3,1,38,47,2,14
866,test,3.67,3.33,3.56,Ferrer victorious in Spanish duel,2,0,15,70,1,13
867,train,2.3,3.3,2.8,UK workers on alert for letter bombs,6,4,92,0,18,17
868,dev,2.6,3.3,3.1,Did NASA accidentally kill life on Mars?,22,17,14,0,38,62
869,train,3.36,3.18,3.18,"New vaccine for cervical cancer could prove useful in men, too",0,0,21,49,17,31
87,train,3.4,3.5,3.3,"Presto! He's Batman, then magic man",0,0,0,30,0,34
870,test,2.2,2.8,3.2,Search on for victims of subway collapse,3,0,31,3,88,1
871,train,1.88,2.75,2.88,Human error caused Helios crash,15,4,28,0,74,0
872,train,2.9,3.4,3.2,US to prod NATO allies for more troops to defeat Taliban,20,15,47,0,21,0
873,train,3.0,2.8,3.0,Microsoft supports OpenID authentication standard,0,0,0,22,0,6
874,train,2.75,3.0,3.0,No buyer in sight for Napster,0,0,7,0,25,2
876,train,3.11,2.89,3.11,China says rich countries should take lead on global warming,12,14,10,10,20,3
877,train,3.1,2.9,2.9,North Korea may begin to dismantle nukes,2,0,29,52,2,17
878,train,2.88,2.88,3.25,Tracking down hi-tech crime,2,12,26,38,13,7
879,test,3.11,3.0,3.22,Barack Obama formally announces bid for president,0,2,0,21,10,4
88,dev,2.7,3.2,3.3,"Heavy use of mobile phones can make men infertile, scientists say",0,0,44,0,17,35
880,dev,2.3,3.1,2.9,Kidnappers seize two in Nigeria,28,17,68,0,38,4
881,train,2.38,2.75,2.75,"Indonesia may sell, not give, bird flu virus to scientists",17,20,35,0,29,23
882,dev,1.88,3.37,2.38,"Attack video saddens ""friendly fire"" widow",13,11,16,0,80,0
883,train,3.5,3.4,3.3,Europe retain trophy with big win,0,0,0,75,0,11
884,train,3.0,2.64,2.82,Cutting edge accessories for digital music players,0,0,0,37,0,17
885,test,2.3,3.1,2.7,Ice storm descends on central U.S.,3,0,58,10,13,7
887,train,2.4,3.1,3.0,"Indonesia flood forces 340,000 from homes",2,0,37,0,89,16
888,train,2.8,3.2,2.9,Iraqi health minister seized in raid,24,9,30,15,37,38
889,train,2.2,2.9,3.1,Ice storm brings chaos in U.S.,6,2,57,0,35,14
89,test,2.4,3.3,2.7,Russian ship sinks in Pacific,9,0,23,0,66,12
890,dev,2.9,3.3,3.2,Stinky flower mystery solved,0,5,0,39,1,19
892,train,3.2,3.2,3.2,Roddick overcomes Federer in final,0,0,0,29,0,23
894,train,3.22,2.89,3.0,Donald and Goydos share Sony lead,0,0,0,32,0,5
895,train,2.43,3.29,2.86,U.S. and Iraqis are wrangling over war plans,32,0,56,0,25,17
896,test,2.7,2.9,2.9,Sea search for missing Microsoft scientist,0,0,29,0,48,16
897,dev,2.4,3.6,2.8,Iran to Hit US Interests if Attacked,30,7,60,0,17,3
898,train,2.5,3.25,2.75,Blair: Terror battle will be long,22,0,62,0,34,0
899,train,3.4,3.0,3.1,Bear cub returned to the wilderness,0,0,3,54,0,12
90,test,3.4,3.0,3.0,China Successfully Launches Two Satellites,0,0,0,91,0,0
900,train,2.55,2.73,2.91,Carrefour sales growth falls short,0,0,7,0,26,10
901,train,3.1,3.0,3.0,"Allied with democrats, Lieberman easily aligns with Republicans",5,16,0,0,17,26
902,train,2.6,3.0,2.9,"In the Rockies, pines die and bears feel it",12,5,22,0,45,16
903,train,2.1,3.5,2.9,Iran to strike US interests if attacked,38,7,47,0,22,4
904,test,3.1,3.2,3.1,"Nipple covers, other star secrets",7,29,0,2,0,21
905,train,2.7,3.2,3.1,Apple: no iTunes for you if you have Vista!,8,5,0,0,10,37
906,train,2.75,2.62,2.63,Smokestacks in a white wilderness divide Iceland,0,0,9,0,34,6
907,train,2.9,3.1,3.3,That'll cost ya,34,0,16,0,0,2
908,test,2.4,3.1,2.9,Botched hangings in Iraq speed sectarianism,29,10,50,4,38,6
909,train,3.0,3.1,3.0,Male sweat raises female hormones,0,14,0,21,0,58
91,train,3.1,2.9,3.1,Prestige has magic touch,0,0,0,31,0,0
910,train,2.9,2.9,3.0,7 GOP senators to force debate on troops in Iraq,11,4,8,27,11,13
911,train,3.0,3.1,3.1,Bangladesh ends curfew amid unrest,19,0,38,43,19,15
912,train,2.8,3.2,3.0,Italy's dispute with US over Iraq shooting,65,7,13,0,16,19
913,train,3.5,3.8,3.2,Here come the Globes!,0,0,0,59,0,16
914,train,2.5,3.1,3.1,Snow causes transport chaos in Britain,5,1,35,0,41,3
916,test,3.0,2.8,2.9,"Second opinion: girl or boy? as fertility technology advances, so does an ethical debate",9,15,15,5,14,28
917,train,2.25,3.12,2.88,Heavy snow causes travel chaos and shuts schools,4,0,44,9,39,19
918,train,3.22,3.22,3.0,Barbaro's legacy: saving other horses,0,0,6,30,22,11
919,train,3.0,3.0,3.1,Luxury digs in South Carolina's Lowcountry,0,0,0,28,0,10
92,train,1.9,3.5,3.0,"Lies, damned lies, and divorce",43,40,10,0,50,0
920,dev,2.0,3.62,3.13,Dozens killed in Baghdad bombing,17,2,67,0,92,15
921,train,2.16,3.17,2.66,Ice storms kill 21 across nation,8,0,54,0,93,16
922,train,3.1,2.8,2.9,De Villiers takes over Dakar lead,1,0,0,42,0,10
923,dev,3.33,3.22,3.0,Vietnam becomes WTO's 150th member,4,4,0,47,2,5
924,train,3.2,3.2,3.1,South African trio share advantage,0,0,0,39,0,8
925,train,2.9,2.9,2.9,Observatory: poison begets poison,10,9,27,0,26,17
926,dev,3.0,3.0,2.86,Action intensity boosts vision,0,0,0,41,0,39
927,train,2.8,3.7,3.1,Why the smell of a man's armpit is a turn-on,0,31,0,16,0,52
928,train,3.0,3.12,3.0,Nokia 5300 Xpress Music,0,0,0,22,0,5
929,train,2.8,3.0,3.0,"Dell to cut bonuses, trim management",0,0,12,0,41,13
93,train,3.4,3.2,3.3,Manning inspires Giants to victory in Dallas,0,0,0,44,0,0
930,train,2.9,3.3,3.2,"Second drop in cancer deaths could point to a trend, researchers say",0,0,9,35,5,36
931,train,3.1,3.1,3.1,TV game shows go interactive,0,0,0,33,0,6
932,train,4.0,3.7,3.3,Boy missing since 2002 found alive,0,0,10,82,17,22
933,test,3.14,3.14,3.14,"US, North Korea signed nuclear memo",0,0,28,42,0,14
934,train,3.1,2.9,3.0,Russia honors Sputnik designer,0,0,0,66,0,12
938,test,3.5,3.12,3.0,MySpace welcomes French friends,0,0,3,50,0,2
939,train,2.88,2.88,2.5,Airlines: UK airport runway unsafe,6,2,68,0,16,16
94,train,2.25,3.13,2.63,Riot warning for France suburbs,46,27,31,0,53,4
940,test,2.2,3.3,3.0,The amounts you have to pay for a bomb scare,15,24,75,0,22,6
941,test,3.0,2.5,2.87,"In Egypt, Rice speaks softly",0,0,10,11,0,9
943,train,2.7,3.1,3.0,Senate votes to revoke pensions,13,0,18,0,35,14
945,train,2.5,2.9,2.9,Software giant SAP misses target,0,0,10,0,45,16
946,train,3.1,2.9,3.0,Vital signs: mental abilities: folic acid may improve thinking skills,0,0,0,40,0,43
947,train,3.1,3.0,3.0,De Villiers stretches overall lead,0,0,0,38,0,8
948,train,3.57,3.43,2.86,Families celebrate return of sons,0,0,2,84,6,14
949,train,2.3,3.2,3.2,China detains 2 after body parts found in mail,6,53,72,15,21,23
95,train,3.9,3.3,3.1,Full recovery expected for marathon winner,0,0,0,89,0,13
950,train,3.0,3.14,3.0,North Korea ready to discuss nuke disarmament,5,0,21,42,6,17
952,train,2.9,3.0,3.5,Nadal wants Australian Open crown,0,0,0,21,0,0
953,train,3.2,3.1,3.3,Beijing journal: Olympic construction unearths ancient treasure trove,0,0,0,47,0,34
954,train,3.2,2.8,2.9,"Chinese president arrives in Mozambique, African tour nearly over",0,0,4,33,5,16
955,dev,3.0,3.0,3.0,Reclusive 'Mockingbird' author attends show,0,0,0,18,0,6
956,train,3.11,2.89,3.11,"Asia near pact on energy, security",0,0,3,36,0,7
957,train,2.9,2.9,2.9,Philippine anti-terror law delayed until June,17,0,32,0,32,13
958,train,2.7,3.1,3.2,Ex-suspect slams anti-terror laws,44,15,19,15,18,20
959,train,2.8,2.9,3.3,Study detects a gene linked to Alzheimer's,0,0,18,40,23,24
96,train,2.57,3.14,3.14,Sony apologises for global battery recall,6,0,0,0,29,0
960,train,3.2,3.3,3.1,Panda cub makes her debut,0,0,0,59,0,7
961,dev,3.43,3.29,3.57,Harris haul puts South Africa on top,0,0,0,61,0,10
962,dev,3.09,2.82,3.0,Weight-loss drug to be sold over the counter,0,0,7,33,7,16
963,train,3.0,3.1,3.1,Beckham outlines reasons for move,0,0,0,12,2,7
964,test,2.4,3.2,3.0,Study finds gritty air raises heart disease risk in older women,0,0,30,3,23,35
965,train,2.9,2.9,3.2,"Venezuela, Iran fight U.S. dominance",60,12,24,16,17,5
966,train,2.6,3.1,2.9,'Housewives' star Marcia Cross on bed rest,0,0,4,0,25,16
967,train,3.7,3.6,3.1,Blog: Here come the Globes!,0,0,0,49,0,11
968,train,2.7,3.3,3.3,Greek police hunt embassy attackers,48,2,22,4,13,0
969,train,2.8,3.0,2.8,Apple warns iTunes users to wait on Vista,0,0,5,0,12,21
97,train,3.0,2.86,2.86,Questions on credit card safety,1,0,5,0,5,0
970,train,2.8,2.9,2.9,Tsunami fears ease after quake,0,0,79,13,13,0
971,test,2.9,2.5,3.1,China considers Eurobond reserves,0,0,7,30,0,13
972,train,2.9,3.3,3.4,Underarm bowls them over,0,5,0,6,0,14
973,train,1.9,3.2,2.7,At least 130 die as blast levels Baghdad market,24,17,69,0,90,17
974,train,2.8,2.9,2.9,New McCain team made attack ads he once faulted,19,13,19,0,15,16
975,train,2.57,3.14,2.86,Deaths as bird flu flares in Asia,0,0,79,0,60,12
976,train,3.1,3.2,3.5,"Hamas, Fatah leaders pledge to meet until they reach agreement",0,0,10,50,0,15
977,train,3.0,3.0,3.1,Officers had 'rapport' with alleged abductor,35,41,16,0,23,21
978,train,2.6,2.9,2.9,No e-Book for Harry Potter VII,2,0,3,8,37,11
979,train,3.1,2.9,3.1,Review: Nokia 5300 Xpress Music,0,0,0,20,0,4
98,train,2.9,3.0,2.6,Budapest calm after night of violent protests,34,2,18,18,17,0
980,train,2.5,3.3,3.4,'Can't do this anymore'? Not Jack,0,0,0,3,0,11
981,train,2.9,3.0,3.1,Black hole triplets spotted,0,0,11,17,0,42
982,train,2.9,3.0,2.9,Israel weighs old city project webcast,4,0,6,13,1,23
983,test,2.1,3.4,2.5,Indonesian bird flu deaths hit 61,0,0,58,0,86,16
984,train,2.5,3.3,2.8,Somali refugees cut off from aid,14,0,16,1,73,15
985,train,2.8,2.8,2.8,Microsoft downplays Vista speech-recognition hack,3,0,7,17,11,3
986,dev,3.27,2.91,3.09,Next island hot spot: St. Lucia,0,0,0,49,0,15
987,train,2.8,2.6,3.2,Italy to hold no-show trial of Bronx GI in Iraq slay,28,21,25,17,17,15
988,train,3.6,3.6,3.0,Rescued boys parents hail 'miracle',0,0,11,73,10,17
990,train,2.6,2.9,2.7,Teen hacks Venezuelan government Web sites,27,0,14,0,13,44
991,train,2.6,3.1,2.8,"Russia plans new ICBMs, nuclear subs",18,0,61,0,21,15
992,train,3.4,3.2,3.2,Gere cheers sex workers in AIDS fight,1,8,10,34,7,18
993,train,3.17,3.0,3.0,Study: Male sweat causes female hormones to rise,0,11,0,17,0,59
994,train,1.67,3.78,2.44,Collision on icy road kills 7,4,0,47,0,85,1
995,train,3.6,3.3,3.1,Surprise: China cuts price of gas,0,0,5,54,0,42
996,train,3.11,3.0,3.22,What the Godfather of Soul meant to me,0,0,0,15,9,0
997,train,3.5,3.3,3.1,New Mars orbiter spots Pathfinder landing site,0,0,0,48,0,18
998,train,2.7,3.5,2.9,Mass Venezuela opposition rally,27,0,15,14,3,16
999,train,3.2,3.1,3.1,Glamour -- and 'Borat' -- at Golden Globes,0,6,0,60,0,13
